id_cliente,tipo_cliente,documento,data_cadastro,cidade,uf,segmento,score_credito,renda_mensal,id_proposta,data_proposta,canal_origem,produto_credito,valor_solicitado,prazo_meses,taxa_mensal_solicitada,status_proposta,motivo_recusa,qtd_contratos,flag_tem_contrato,data_primeira_contratacao,data_ultima_contratacao,valor_liberado_total,taxa_mensal_final_media,prazo_final_meses_medio,status_contratos,canais_originacao,produtos_credito_finais,qtd_parcelas,primeiro_vencimento,ultimo_vencimento,valor_parcelas_total,valor_principal_total,valor_juros_total,status_parcelas,qtd_pagamentos,data_primeiro_pagamento,data_ultimo_pagamento,valor_pago_total,valor_multa_total,valor_juros_mora_total,valor_desconto_total,indice_liberado_sobre_solicitado,indice_credito_sobre_renda,dias_proposta_ate_contratacao,valor_mora_total
10299.0,PF,21003236519,2024-08-07,Rio de Janeiro,RJ,PME,525.0,10509.20,200667,2025-05-04,Loja Parceira,Parcelado,9572.13,6,0.037100,RECUSADA,Score baixo,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10380.0,PF,65472269848,2025-09-28,Recife,PE,MEI,302.0,2382.91,200668,2025-02-10,App,Parcelado,15015.61,9,0.049000,APROVADA,,1,1,2025-02-21,2025-02-21,16039.40,0.0151000000,6.0,ATIVO,App,Parcelado,6,2025-03-23,2025-08-20,15559.13,13633.50,2405.88,ABERTA | PAGA,5,2025-03-25,2025-07-23,10175.55,0.00,0.00,0.00,1.0682,6.7310,11.0,0.00
10057.0,PF,4966319314,2025-03-17,São Paulo,SP,Emergente,438.0,2861.86,200669,2025-06-24,App,Consignado,23997.00,12,0.101000,APROVADA,,1,1,2025-06-24,2025-06-24,27930.83,0.0869000000,18.0,ATIVO,App,Consignado,9,2025-07-24,2026-03-21,28095.06,23741.19,4189.59,ABERTA | PAGA,8,2025-07-24,2026-02-20,21394.48,0.00,0.00,0.00,1.1639,9.7597,0.0,0.00
10258.0,PF,72368876767,2024-06-02,Rio de Janeiro,RJ,Emergente,515.0,1326.93,200670,2025-01-15,App,Parcelado,7359.97,24,0.071300,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10341.0,PF,44665743748,2024-03-26,Florianópolis,SC,Mass Market,454.0,4978.75,200671,2025-09-04,WhatsApp,Consignado,7167.98,9,0.105300,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10325.0,PF,15869380686,2025-05-10,Rio de Janeiro,RJ,MEI,795.0,10942.98,200672,2025-02-12,Loja Parceira,Parcelado,16756.00,12,0.037400,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10129.0,PF,,2025-08-24,Florianópolis,SC,Mass Market,411.0,1020.81,200673,2025-01-10,App,Parcelado,15945.13,9,0.078800,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10214.0,PF,28733427086,2024-06-07,Porto Alegre,RS,Premium,775.0,2688.82,200674,2025-08-13,Televendas,Parcelado,8826.74,12,0.023800,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10171.0,PF,78447364710,2025-10-16,Rio de Janeiro,RJ,Emergente,467.0,814.74,200675,2025-03-22,Loja Parceira,Capital de Giro,9293.23,24,0.082500,APROVADA,,1,1,2025-03-27,2025-03-27,26442.21,0.0161000000,18.0,LIQUIDADO,Loja Parceira,Capital de Giro,9,2025-04-26,2025-12-22,26627.57,22475.88,3966.30,ABERTA | PAGA,7,2025-04-28,2025-11-27,17197.25,0.00,0.00,52.01,2.8453,32.4548,5.0,0.00
10257.0,PF,27422579050,2024-10-29,Curitiba,PR,PME,382.0,3929.65,200676,2025-05-11,Televendas,Capital de Giro,8696.43,6,0.095100,APROVADA,,1,1,2025-05-22,2025-05-22,3932.28,0.0786000000,9.0,LIQUIDADO,Televendas,Capital de Giro,9,2025-06-21,2026-02-16,3927.88,3342.42,589.86,ABERTA | ATRASADA | PAGA,9,2025-08-25,2026-03-08,3481.22,2.71,0.66,5.96,0.4522,1.0007,11.0,3.37
10101.0,PF,65137098593,2025-07-23,São Paulo,SP,Emergente,584.0,1400.00,200677,2025-04-29,Loja Parceira,Capital de Giro,23259.61,12,0.076400,RECUSADA,Score baixo,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10208.0,PF,68633752431,2024-01-09,Florianópolis,SC,Emergente,521.0,1453.16,200678,2025-08-10,Loja Parceira,Parcelado,19731.08,24,0.043000,APROVADA,,1,1,2025-08-11,2025-08-11,5311.88,0.0966000000,12.0,ATIVO,Loja Parceira,Parcelado,12,2025-09-10,2026-08-06,5300.83,4515.12,796.80,ABERTA | ATRASADA | PAGA,12,2025-10-11,2026-08-16,4407.16,8.12,7.93,12.27,0.2692,3.6554,1.0,16.05
10290.0,PF,37597383206,2024-10-29,Recife,PE,Emergente,415.0,904.10,200679,2025-03-13,App,Parcelado,25056.31,24,0.018300,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10353.0,PF,50583003354,2024-05-07,Curitiba,PR,Emergente,319.0,4605.75,200680,2025-07-11,App,Parcelado,29276.45,12,0.027500,APROVADA,,1,1,2025-07-11,2025-07-11,28602.94,0.0407000000,3.0,ATIVO,App,Parcelado,3,2025-08-10,2025-10-09,28127.18,24312.51,4290.45,ABERTA | PAGA,2,2025-08-30,2025-10-11,18358.83,0.00,0.00,0.00,0.9770,6.2103,0.0,0.00
10470.0,PF,30097925132,2024-12-18,Porto Alegre,RS,MEI,498.0,10053.60,200681,2025-10-12,Indicação,Parcelado,14487.85,12,0.080300,APROVADA,,1,1,2025-10-16,2025-10-16,3515.61,0.0464000000,12.0,ATIVO,Indicação,Parcelado,12,2025-11-15,2026-10-11,3468.28,2988.24,527.40,ABERTA | PAGA,6,2025-11-16,2026-09-16,1429.39,0.00,0.00,2.42,0.2427,0.3497,4.0,0.00
10285.0,PF,92524191380,2024-12-05,Fortaleza,CE,PME,571.0,15705.75,200682,2025-10-07,App,Consignado,2467.47,9,0.113100,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10115.0,PJ,15280988516560,2024-06-11,Porto Alegre,RS,MEI,550.0,19731.67,200683,2025-03-13,Indicação,Parcelado,1918.72,12,0.036700,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10263.0,PF,92330958498,2025-01-21,Goiânia,GO,MEI,565.0,4602.69,200684,2025-01-31,Loja Parceira,Antecipação,9222.12,18,0.092200,APROVADA,,1,1,2025-02-07,2025-02-07,13390.17,0.0452000000,18.0,ATIVO,Loja Parceira,Antecipação,9,2025-03-09,2025-11-04,13377.27,11381.67,2008.53,ABERTA | ATRASADA | PAGA,9,2025-05-10,2025-12-09,10164.98,45.84,30.00,0.00,1.4520,2.9092,7.0,75.84
10149.0,PF,46095396218,2024-05-18,Goiânia,GO,MEI,538.0,4646.76,200685,2025-11-06,App,Antecipação,28010.07,18,0.106000,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10299.0,PF,21003236519,2024-08-07,Rio de Janeiro,RJ,PME,525.0,10509.20,200686,2025-09-04,App,Parcelado,15934.79,9,0.069700,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10441.0,PJ,59579472846392,2024-04-14,Porto Alegre,RS,PME,436.0,21035.55,200687,2025-12-15,App,Capital de Giro,8517.70,6,0.085300,APROVADA,,1,1,2025-12-27,2025-12-27,22707.87,0.0957000000,6.0,ATIVO,App,Capital de Giro,6,2026-01-26,2026-06-25,22244.47,19301.70,3406.20,ABERTA | ATRASADA | PAGA,3,2026-04-01,2026-07-05,11089.36,119.36,80.77,0.00,2.6660,1.0795,12.0,200.13
10035.0,PJ,25634216073375,2025-12-15,Salvador,BA,Mass Market,450.0,5014.20,200688,2025-12-22,Indicação,Parcelado,12275.42,9,0.100600,APROVADA,,1,1,2025-12-23,2025-12-23,26945.95,0.0901000000,6.0,CANCELADO,Indicação,Parcelado,6,2026-01-22,2026-06-21,27024.98,22904.04,4041.90,ABERTA | ATRASADA,2,2026-06-23,2026-07-26,4528.97,46.35,9.09,0.00,2.1951,5.3739,1.0,55.44
10452.0,PF,44964759876,2024-03-23,Porto Alegre,RS,Emergente,481.0,2555.72,200689,2025-05-24,App,Parcelado,18158.56,6,0.042400,RECUSADA,Score baixo,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10332.0,PF,46299606530,2024-02-18,Goiânia,GO,PME,498.0,9425.72,200690,2025-06-28,App,Parcelado,19762.01,6,0.046200,RECUSADA,Score baixo,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10476.0,PF,87829456511,2025-02-18,São Paulo,SP,Emergente,446.0,800.00,200691,2025-08-08,App,Capital de Giro,5040.63,12,0.015100,APROVADA,,1,1,2025-08-16,2025-08-16,28979.62,0.0627000000,6.0,ATIVO,App,Capital de Giro,6,2025-09-15,2026-02-12,28706.12,24632.70,4346.94,ABERTA | ATRASADA | PAGA,3,2025-10-15,2026-01-15,14289.35,44.51,8.58,0.00,5.7492,36.2245,8.0,53.09
10286.0,PF,307562208,2025-08-04,Belo Horizonte,MG,Premium,732.0,18797.92,200692,,App,Parcelado,29322.43,6,0.116100,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10302.0,PF,25324472099,2024-03-24,Fortaleza,CE,Mass Market,465.0,1089.69,200693,2025-01-21,Loja Parceira,Parcelado,16570.78,6,0.111300,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10310.0,PF,93252500292,2025-11-04,Rio de Janeiro,RJ,Emergente,749.0,1941.12,200694,2025-08-31,App,Parcelado,4502.81,12,0.095300,APROVADA,,1,1,2025-09-09,2025-09-09,13005.95,0.0291000000,12.0,ATIVO,App,Parcelado,12,2025-10-09,2026-09-04,12839.70,11055.00,1950.84,ABERTA | PAGA,10,2025-11-08,2026-09-04,8841.33,0.00,0.00,36.93,2.8884,6.7002,9.0,0.00
10207.0,PF,28682300478,2025-07-12,Porto Alegre,RS,PME,417.0,3381.84,200695,2025-05-25,Televendas,Parcelado,26862.24,6,0.023300,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10105.0,PF,58506431713,2025-04-19,Recife,PE,Premium,731.0,22948.96,200696,2025-09-18,App,Capital de Giro,2701.83,3,0.062000,APROVADA,,1,1,2025-09-23,2025-09-23,10766.80,0.0413000000,24.0,ATIVO,App,Capital de Giro,12,2025-10-23,2026-09-18,10730.69,9151.80,1614.96,ABERTA | PAGA,6,2026-01-26,2026-09-23,5243.35,0.00,0.00,0.00,3.9850,0.4692,5.0,0.00
10445.0,PJ,63655647292931,2024-05-13,São Paulo,SP,MEI,697.0,22058.19,200697,2025-06-05,App,Antecipação,27278.20,9,0.025700,aprovada,,1,1,2025-06-15,2025-06-15,15865.78,0.0876000000,6.0,LIQUIDADO,App,Antecipação,6,2025-07-15,2025-12-12,15863.94,13485.90,2379.84,ABERTA | PAGA,7,2025-07-16,2025-11-13,13196.70,0.00,0.00,0.35,0.5816,0.7193,10.0,0.00
10157.0,PJ,62757059640165,2025-05-18,Porto Alegre,RS,Mass Market,647.0,20210.04,200698,2025-05-21,Loja Parceira,Parcelado,29898.69,6,0.016700,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10120.0,PJ,45991022901476,2025-11-27,Recife,PE,Mass Market,391.0,5328.40,200699,2025-01-05,App,Parcelado,21162.74,12,0.079700,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10054.0,PF,64641708053,2025-02-22,Rio de Janeiro,RJ,Mass Market,537.0,3851.11,200700,2025-05-06,Indicação,Capital de Giro,23228.19,6,0.115900,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10399.0,PJ,24508821009968,2025-02-12,Florianópolis,SC,Mass Market,323.0,9273.72,200701,2025-04-23,Loja Parceira,Parcelado,10450.43,18,0.109800,APROVADA,,1,1,2025-04-30,2025-04-30,11055.49,0.1040000000,18.0,ATIVO,Loja Parceira,Parcelado,9,2025-05-30,2026-01-25,11160.32,9397.17,1658.34,ABERTA | PAGA,4,2025-08-03,2026-02-14,3724.93,0.00,0.00,0.00,1.0579,1.1921,7.0,0.00
10011.0,PJ,80184514627048,2024-08-01,Fortaleza,CE,PME,636.0,69901.42,200702,2025-06-12,App,Capital de Giro,28276.52,24,0.088200,APROVADA,,1,1,2025-06-12,2025-06-12,29051.94,0.0607000000,6.0,LIQUIDADO,App,Capital de Giro,6,2025-07-12,2025-12-09,29001.00,24694.14,4357.80,ABERTA | ATRASADA | PAGA,5,2025-07-17,2025-10-11,19169.10,102.24,82.39,0.00,1.0274,0.4156,0.0,184.63
10144.0,PF,50606853615,2025-12-19,Fortaleza,CE,Premium,425.0,4042.25,200703,2025-07-24,Loja Parceira,Parcelado,16126.56,18,0.025100,APROVADA,,1,1,2025-07-25,2025-07-25,27134.86,0.0629000000,6.0,LIQUIDADO,Loja Parceira,Parcelado,6,2025-08-24,2026-01-21,27207.81,23064.66,4070.22,ABERTA | ATRASADA | PAGA,5,2025-08-29,2026-01-26,17837.64,92.94,22.59,0.00,1.6826,6.7128,1.0,115.53
10399.0,PJ,24508821009968,2025-02-12,Florianópolis,SC,Mass Market,323.0,9273.72,200704,2025-03-20,App,Parcelado,22105.46,12,0.043800,APROVADA,,1,1,2025-03-29,2025-03-29,1950.00,0.1044000000,9.0,LIQUIDADO,App,Parcelado,9,2025-04-28,2025-12-24,1966.61,1657.53,292.50,ABERTA | ATRASADA | PAGA,5,2025-04-29,2025-11-26,1112.18,0.56,0.18,0.00,0.0882,0.2103,9.0,0.74
10395.0,PJ,61207501102481,2024-07-18,Porto Alegre,RS,MEI,660.0,19661.50,200705,2025-11-20,App,Parcelado,27761.18,24,0.048600,APROVADA,,1,1,2025-11-24,2025-11-24,5428.14,0.0741000000,9.0,ATIVO,App,Parcelado,9,2025-12-24,2026-08-21,5451.86,4613.94,814.23,ABERTA | PAGA,5,2025-12-29,2026-08-26,3065.73,0.00,0.00,0.67,0.1955,0.2761,4.0,0.00
10135.0,PF,51518644925,2025-04-13,São Paulo,SP,Premium,715.0,13361.04,200706,2025-09-27,Indicação,Parcelado,29267.81,18,0.095100,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10467.0,PJ,60136730371837,2024-06-23,Rio de Janeiro,RJ,PME,449.0,23940.15,200707,2025-06-01,WhatsApp,Capital de Giro,25079.53,3,0.099200,APROVADA,,1,1,2025-06-04,2025-06-04,11404.47,0.0237000000,24.0,ATIVO,WhatsApp,Capital de Giro,12,2025-07-04,2026-05-30,11460.09,9693.84,1710.72,ABERTA | ATRASADA | PAGA,12,2025-08-13,2026-06-19,9373.46,39.81,10.88,0.00,0.4547,0.4764,3.0,50.69
10002.0,PF,94026542351,2024-07-17,Fortaleza,CE,Premium,365.0,4090.51,200708,2025-06-11,Indicação,Parcelado,9439.02,9,0.055400,RECUSADA,Score baixo,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10143.0,PF,41247826137,2025-01-27,Goiânia,GO,MEI,474.0,2957.17,200709,2025-03-01,Loja Parceira,Antecipação,29013.15,18,0.058900,APROVADA,,1,1,2025-03-04,2025-03-04,15236.70,0.0897000000,24.0,ATIVO,Loja Parceira,Antecipação,12,2025-04-03,2026-02-27,14990.37,12951.24,2285.52,ABERTA | ATRASADA | PAGA,12,2025-04-23,2026-03-19,12191.59,46.02,24.60,40.68,0.5252,5.1525,3.0,70.62
10029.0,PF,54278498084,2025-06-27,São Paulo,SP,Emergente,496.0,3670.65,200710,2025-09-22,Loja Parceira,Antecipação,19029.53,9,0.019700,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10236.0,PF,12126788861,2024-04-27,Porto Alegre,RS,PME,368.0,2460.69,200711,2025-11-23,App,Parcelado,27953.95,3,0.045400,APROVADA,,1,1,2025-11-30,2025-11-30,28400.65,0.0275000000,24.0,ATIVO,App,Parcelado,12,2025-12-30,2026-11-25,28371.50,24140.52,4260.12,ABERTA | ATRASADA | PAGA,9,2026-01-29,2026-10-31,16375.68,33.56,15.92,36.73,1.0160,11.5417,7.0,49.48
10278.0,PF,96582710910,2024-12-29,Salvador,BA,PME,304.0,3850.78,200712,2025-09-23,App,Antecipação,20445.10,18,0.062400,APROVADA,,1,1,2025-09-28,2025-09-28,11065.27,0.0995000000,18.0,CANCELADO,App,Antecipação,9,2025-10-28,2026-06-25,11137.03,9405.45,1659.78,ABERTA | ATRASADA,5,2025-10-28,2026-06-05,6226.01,74.55,65.82,0.00,0.5412,2.8735,5.0,140.37
10347.0,PF,48251353465,2024-03-04,Goiânia,GO,Mass Market,405.0,1189.91,200713,2025-05-31,Televendas,Parcelado,9563.55,18,0.027300,APROVADA,,1,1,2025-06-11,2025-06-11,2836.00,0.0422000000,12.0,LIQUIDADO,Televendas,Parcelado,12,2025-07-11,2026-06-06,2806.34,2410.56,425.40,ABERTA | ATRASADA | PAGA,11,2025-07-16,2026-06-26,2059.77,5.81,6.59,0.00,0.2965,2.3834,11.0,12.40
10114.0,PF,65452711116,2025-11-24,Salvador,BA,MEI,654.0,12330.60,200714,2025-11-01,App,Parcelado,11415.72,6,0.062600,APROVADA,,1,1,2025-11-10,2025-11-10,16827.96,0.1040000000,24.0,ATIVO,App,Parcelado,12,2025-12-10,2026-11-05,16772.54,14303.76,2524.20,ABERTA | ATRASADA | PAGA,11,2026-01-29,2026-10-11,10926.24,30.74,3.40,50.43,1.4741,1.3647,9.0,34.14
10103.0,PF,13826758692,2025-09-09,São Paulo,SP,PME,621.0,11055.14,200715,2025-08-06,Televendas,Capital de Giro,16738.92,12,0.104600,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10117.0,PF,51493689980,2024-05-28,Curitiba,PR,Premium,513.0,8482.10,200716,2025-02-22,WhatsApp,Parcelado,23805.44,6,0.076000,APROVADA,,1,1,2025-03-05,2025-03-05,28623.07,0.0287000000,24.0,ATIVO,WhatsApp,Parcelado,12,2025-04-04,2026-02-28,28518.23,24329.64,4293.48,ABERTA | ATRASADA | PAGA,9,2025-04-05,2026-03-05,21033.57,85.50,16.65,0.00,1.2024,3.3745,11.0,102.15
10004.0,PF,61849593103,2025-11-20,Florianópolis,SC,MEI,575.0,8898.96,200717,2025-04-21,App,Capital de Giro,9880.49,18,0.023300,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10467.0,PJ,60136730371837,2024-06-23,Rio de Janeiro,RJ,PME,449.0,23940.15,200718,2025-12-26,Loja Parceira,Parcelado,17602.07,9,0.035100,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10359.0,PF,61849926189,2025-08-06,Curitiba,PR,PME,533.0,8772.22,200719,2025-07-11,WhatsApp,Capital de Giro,10695.94,9,0.064800,RECUSADA,Fraude,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10247.0,PJ,10143888993756,2024-08-23,Curitiba,PR,MEI,349.0,6372.81,200720,2025-05-03,App,Antecipação,24565.20,18,0.053000,APROVADA,,1,1,2025-05-11,2025-05-11,27968.05,0.0937000000,24.0,CANCELADO,App,Antecipação,12,2025-06-10,2026-05-06,28384.40,23772.84,4195.20,ABERTA | ATRASADA,7,2025-07-30,2026-03-07,11890.46,41.01,84.10,0.00,1.1385,4.3887,8.0,125.11
10363.0,PF,43744701204,2024-12-18,Curitiba,PR,Emergente,467.0,800.00,200721,2025-12-06,Televendas,Antecipação,14268.48,12,0.052700,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10320.0,PF,33688444310,2025-08-17,Florianópolis,SC,Premium,649.0,26683.15,200722,2025-08-04,Loja Parceira,Capital de Giro,2763.32,12,0.070600,APROVADA,,1,1,2025-08-13,2025-08-13,3501.76,0.0832000000,24.0,ATIVO,Loja Parceira,Capital de Giro,12,2025-09-12,2026-08-08,3491.13,2976.48,525.24,ABERTA | PAGA,9,2025-09-14,2026-07-19,2007.08,0.00,0.00,0.46,1.2672,0.1312,9.0,0.00
10120.0,PJ,45991022901476,2025-11-27,Recife,PE,Mass Market,391.0,5328.40,200723,2025-05-17,App,Capital de Giro,5398.55,12,0.076400,APROVADA,,1,1,2025-05-28,2025-05-28,9724.14,0.0391000000,9.0,ATIVO,App,Capital de Giro,9,2025-06-27,2026-02-22,9572.51,8265.51,1458.63,ABERTA | ATRASADA | PAGA,5,2025-08-01,2026-01-24,5168.57,31.54,6.90,0.00,1.8013,1.8250,11.0,38.44
10285.0,PF,92524191380,2024-12-05,Fortaleza,CE,PME,571.0,15705.75,200724,2025-01-03,Loja Parceira,Capital de Giro,2302.59,9,0.098700,RECUSADA,Score baixo,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10148.0,PF,71179808932,2025-12-03,São Paulo,SP,PME,325.0,4067.45,200725,2025-08-21,Indicação,Capital de Giro,15229.44,12,0.050800,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10083.0,PF,27484677378,2025-12-02,Belo Horizonte,MG,PME,578.0,6673.50,200726,2025-04-10,App,Parcelado,3636.95,6,0.099600,APROVADA,,1,1,2025-04-14,2025-04-14,29364.11,0.0660000000,12.0,ATIVO,App,Parcelado,12,2025-05-14,2026-04-09,29590.61,24959.52,4404.60,ABERTA | ATRASADA | PAGA,11,2025-07-13,2026-04-14,21865.28,175.64,125.82,0.00,8.0738,4.4001,4.0,301.46
10453.0,PJ,22023413261117,2024-12-15,Porto Alegre,RS,MEI,501.0,10101.69,200727,2025-03-05,Televendas,Parcelado,3867.13,9,0.050600,APROVADA,,1,1,2025-03-08,2025-03-08,14458.59,0.0974000000,12.0,ATIVO,Televendas,Parcelado,12,2025-04-07,2026-03-03,14485.60,12289.80,2168.76,ABERTA | ATRASADA | PAGA,9,2025-05-09,2026-02-21,8075.79,47.01,27.37,0.00,3.7388,1.4313,3.0,74.38
10405.0,PJ,57775478129142,2025-08-09,São Paulo,SP,Emergente,511.0,6724.90,200728,2025-06-18,App,Parcelado,28260.92,6,0.020800,APROVADA,,1,1,2025-06-18,2025-06-18,24600.25,0.0617000000,24.0,ATIVO,App,Parcelado,12,2025-07-18,2026-06-13,24441.11,20910.24,3690.00,ABERTA | PAGA,11,2025-07-18,2026-06-15,18078.20,0.00,0.00,4.69,0.8705,3.6581,0.0,0.00
10465.0,PF,7356475705,2024-12-02,Belo Horizonte,MG,Mass Market,451.0,1488.36,200729,2025-07-26,WhatsApp,Consignado,26243.32,18,0.073200,APROVADA,,1,1,2025-07-28,2025-07-28,866.56,0.0945000000,24.0,ATIVO,WhatsApp,Consignado,12,2025-08-27,2026-07-23,879.00,736.56,129.96,ABERTA | ATRASADA | PAGA,11,2025-10-01,2026-08-02,656.38,1.27,1.16,0.00,0.0330,0.5822,2.0,2.43
10455.0,PF,64334722820,2024-07-25,São Paulo,SP,PME,422.0,4390.35,200730,2025-11-30,WhatsApp,Parcelado,13836.55,24,0.076700,APROVADA,,1,1,2025-12-10,2025-12-10,9171.86,0.0842000000,18.0,LIQUIDADO,WhatsApp,Parcelado,9,2026-01-09,2026-09-06,9199.23,7796.07,1375.74,ABERTA | ATRASADA | PAGA,7,2026-01-09,2026-09-07,6021.65,47.24,14.78,6.27,0.6629,2.0891,10.0,62.02
10230.0,PJ,14890250392614,2025-02-26,Curitiba,PR,Mass Market,504.0,12552.97,200731,2025-03-14,App,Parcelado,29581.26,24,0.113100,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10287.0,PF,63536541951,2025-06-22,Rio de Janeiro,RJ,Emergente,318.0,1139.05,200732,2025-10-30,App,Parcelado,505.50,12,0.091200,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10160.0,PF,92856543102,2025-04-16,Recife,PE,PME,345.0,4167.82,200733,2025-04-16,WhatsApp,Capital de Giro,18612.39,6,0.111400,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10271.0,PJ,61103712938700,2024-07-08,São Paulo,SP,Mass Market,565.0,34415.69,200734,2025-06-28,Loja Parceira,Capital de Giro,18684.63,12,0.110400,APROVADA,,1,1,2025-07-02,2025-07-02,21526.24,0.0261000000,6.0,ATIVO,Loja Parceira,Capital de Giro,6,2025-08-01,2025-12-29,21585.49,18297.30,3228.96,ABERTA | PAGA,4,2025-08-31,2025-12-29,14197.17,0.00,0.00,56.72,1.1521,0.6255,4.0,0.00
10459.0,PF,8254780774,2024-10-23,Rio de Janeiro,RJ,MEI,410.0,3245.29,200735,2025-10-27,WhatsApp,Parcelado,13994.57,18,0.078500,RECUSADA,Fraude,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10037.0,PF,86850142940,2024-02-15,São Paulo,SP,PME,308.0,12287.61,200736,2025-04-20,App,Parcelado,12209.97,6,0.070400,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
